Counter,Channel1
21,0.017578125
22,-0.0078125
23,-0.01953125
24,-0.02734375
25,-0.01953125
26,0
27,0.0078125
28,-0.001953125
29,-0.013671875
30,-0.03125
31,-0.0078125
32,0.013671875
33,0.009765625
34,0
35,0.0078125
36,0.017578125
37,-0.005859375
38,0
39,-0.001953125
40,0.001953125
41,0.001953125
42,0.001953125
43,0.009765625
44,0.009765625
45,0.005859375
46,-0.005859375
47,0
48,0.00390625
49,0.0078125
50,0.009765625
51,0.009765625
52,-0.001953125
53,-0.005859375
54,-0.001953125
55,-0.001953125
56,0.015625
57,0.03125
58,0.015625
59,0.005859375
60,-0.005859375
61,-0.009765625
62,-0.015625
63,-0.021484375
64,-0.001953125
65,0.0234375
66,0.01171875
67,0.005859375
68,0
69,-0.01171875
70,-0.017578125
71,-0.021484375
72,-0.009765625
73,0.001953125
74,0.0078125
75,0.01171875
76,0.013671875
77,-0.013671875
78,-0.021484375
79,-0.017578125
80,-0.015625
81,-0.021484375
82,-0.015625
83,-0.005859375
84,0.00390625
85,0.01171875
86,0.001953125
87,-0.009765625
88,0.001953125
89,-0.005859375
90,-0.00390625
91,0.00390625
92,-0.009765625
93,-0.009765625
94,-0.021484375
95,-0.005859375
96,0.001953125
97,0.0078125
98,-0.00390625
99,-0.00390625
100,0
101,-0.00390625
102,0.001953125
103,0.001953125
104,-0.005859375
105,-0.009765625
106,0.005859375
107,0.005859375
108,-0.001953125
109,-0.0078125
110,0
111,0.01171875
112,0.005859375
113,-0.001953125
114,-0.001953125
115,-0.001953125
116,-0.0078125
117,-0.001953125
118,0.005859375
119,0.001953125
120,0.001953125
121,0.017578125
122,0.01171875
123,0.0078125
124,0.00390625
125,0.013671875
126,0.017578125
127,0.021484375
128,0.013671875
129,0.005859375
130,0
131,0
132,0.001953125
133,0.00390625
134,0.009765625
135,0.0234375
136,0.02734375
137,0.021484375
138,0.01171875
139,0
140,-0.001953125
141,-0.0078125
142,-0.00390625
143,0.009765625
144,0.0078125
145,0.00390625
146,0.015625
147,0.01953125
148,0.013671875
149,0.00390625
150,-0.005859375
151,-0.01171875
152,0.001953125
153,0.01171875
154,0.01953125
155,0.015625
156,-0.001953125
157,-0.0078125
158,-0.009765625
159,-0.02734375
160,-0.01953125
161,-0.01171875
162,0.001953125
163,0.00390625
164,-0.021484375
165,-0.017578125
166,-0.0078125
167,0.013671875
168,0.013671875
169,0.0078125
170,0.00390625
171,0.005859375
172,-0.001953125
173,0.001953125
174,-0.00390625
175,0.001953125
176,0.005859375
177,-0.0078125
178,-0.01171875
179,-0.005859375
180,0
181,0.0078125
182,0.005859375
183,0.001953125
184,-0.009765625
185,0
186,0.01171875
187,0.00390625
188,-0.005859375
189,0.005859375
190,0.0078125
191,0
192,-0.01171875
193,-0.009765625
194,-0.0078125
195,-0.00390625
196,0.005859375
197,0
198,0
199,0
200,-0.005859375
201,0
202,-0.005859375
203,-0.001953125
204,0.0078125
205,0.013671875
206,0.005859375
207,0.009765625
208,0.00390625
209,0.01953125
210,0.01171875
211,-0.00390625
212,-0.01171875
213,-0.01171875
214,-0.0078125
215,-0.0078125
216,-0.00390625
217,0.009765625
218,0.001953125
219,-0.00390625
220,-0.009765625
221,0.00390625
222,0.001953125
223,-0.005859375
224,-0.005859375
225,-0.00390625
226,-0.0078125
227,-0.00390625
228,-0.0078125
229,-0.00390625
230,0.00390625
231,0.015625
232,0.01171875
233,-0.021484375
234,-0.0234375
235,-0.001953125
236,0.00390625
237,-0.001953125
238,0.001953125
239,-0.00390625
240,-0.009765625
241,0
242,0.005859375
243,0.001953125
244,0.013671875
245,0.009765625
246,-0.00390625
247,-0.021484375
248,-0.037109375
249,-0.009765625
250,-0.009765625
251,0
252,0.01953125
253,-0.005859375
254,-0.01953125
255,-0.005859375
0,0.009765625
1,0.0078125
2,0.009765625
3,0.01171875
4,0.0078125
5,-0.001953125
6,0
7,-0.005859375
8,-0.015625
9,-0.0078125
10,0.001953125
11,0.005859375
12,0.009765625
13,0.005859375
14,0.0078125
15,0.001953125
16,0
17,0
18,-0.001953125
19,0.013671875
20,0.01171875
21,0.001953125
22,-0.001953125
23,-0.001953125
24,-0.005859375
25,-0.025390625
26,-0.0234375
27,-0.009765625
28,0
29,0.001953125
30,-0.001953125
31,0.00390625
32,-0.009765625
33,-0.015625
34,-0.001953125
35,-0.005859375
36,-0.017578125
37,-0.001953125
38,0.00390625
39,-0.0078125
40,-0.009765625
41,-0.017578125
42,-0.009765625
43,-0.00390625
44,0.001953125
45,-0.005859375
46,-0.015625
47,-0.017578125
48,-0.013671875
49,-0.013671875
50,-0.03515625
51,-0.046875
52,-0.03515625
53,-0.013671875
54,-0.02734375
55,-0.0234375
56,-0.01953125
57,-0.013671875
58,-0.021484375
59,-0.046875
60,-0.052734375
61,-0.03125
62,-0.025390625
63,-0.005859375
64,-0.0078125
65,-0.017578125
66,-0.015625
67,-0.015625
68,-0.015625
69,-0.015625
70,-0.0078125
71,-0.00390625
72,-0.013671875
73,-0.017578125
74,-0.0078125
75,0.0078125
76,0.00390625
77,0.001953125
78,0.0078125
79,-0.001953125
80,-0.005859375
81,-0.009765625
82,-0.013671875
83,-0.0234375
84,-0.013671875
85,-0.0078125
86,-0.005859375
87,-0.013671875
88,-0.005859375
89,-0.009765625
90,-0.02734375
91,-0.013671875
92,-0.001953125
93,0
94,0.0078125
95,0.01171875
96,0.0078125
97,-0.00390625
98,-0.001953125
99,-0.001953125
100,-0.013671875
101,-0.001953125
102,0.005859375
103,0.0078125
104,-0.001953125
105,-0.00390625
106,0.01953125
107,0.009765625
108,0.017578125
109,0.015625
110,0.017578125
111,0.017578125
112,0.015625
113,0.009765625
114,0.015625
115,0.01171875
116,0.025390625
117,0.0234375
118,0.005859375
119,0.02734375
120,0.044921875
121,0.03515625
122,0.041015625
123,0.056640625
124,0.048828125
125,0.0390625
126,0.044921875
127,0.037109375
128,0.0390625
129,0.046875
130,0.037109375
131,0.025390625
132,0.052734375
133,0.056640625
134,0.041015625
135,0.037109375
136,0.029296875
137,0.041015625
138,0.015625
139,0.01171875
140,0.0078125
141,0
142,0.013671875
143,0.021484375
144,0.015625
145,0.025390625
146,0.021484375
147,-0.001953125
148,-0.01171875
149,-0.01171875
150,-0.015625
151,0.001953125
152,0.021484375
153,0.01953125
154,0.00390625
155,-0.0078125
156,-0.009765625
157,-0.0078125
158,-0.021484375
159,-0.029296875
160,-0.0078125
161,0.017578125
162,0.017578125
163,-0.00390625
164,-0.025390625
165,-0.037109375
166,-0.009765625
167,0.01953125
168,0.0234375
169,0.013671875
170,0
171,-0.01953125
172,-0.029296875
173,-0.02734375
174,-0.03515625
175,-0.013671875
176,-0.015625
177,-0.00390625
178,0.005859375
179,0.013671875
180,0.009765625
181,0.00390625
182,0.001953125
183,0
184,-0.015625
185,-0.025390625
186,-0.017578125
187,-0.0078125
188,-0.01171875
189,-0.013671875
190,-0.005859375
191,0.0078125
192,0.00390625
193,-0.017578125
194,-0.01953125
195,-0.01171875
196,-0.015625
197,-0.013671875
198,-0.00390625
199,-0.021484375
200,-0.0234375
201,-0.005859375
202,-0.0078125
203,-0.017578125
204,-0.01171875
205,-0.009765625
206,0
207,0.00390625
208,0.0078125
209,-0.0078125
210,-0.0078125
211,0.00390625
212,-0.0078125
213,-0.0078125
214,-0.005859375
215,-0.001953125
216,-0.005859375
217,0
218,0.001953125
219,-0.01953125
220,-0.0234375
221,-0.01171875
222,-0.0078125
223,0.005859375
224,0.001953125
225,-0.001953125
226,0
227,0.0078125
228,0.0078125
229,0.005859375
230,-0.005859375
231,-0.0078125
232,-0.00390625
233,0.005859375
234,0.001953125
235,-0.015625
236,-0.021484375
237,-0.0234375
238,-0.0078125
239,0.021484375
240,0.01171875
241,-0.015625
242,-0.021484375
243,-0.021484375
244,-0.021484375
245,-0.021484375
246,-0.03515625
247,-0.046875
248,-0.048828125
249,-0.044921875
250,-0.033203125
251,-0.025390625
252,-0.021484375
253,-0.013671875
254,-0.015625
255,-0.029296875
0,-0.033203125
1,-0.029296875
2,-0.01171875
3,-0.01171875
4,-0.029296875
5,-0.021484375
6,-0.015625
7,-0.013671875
8,-0.015625
9,-0.021484375
10,-0.017578125
11,0.005859375
12,0.0078125
13,-0.001953125
14,-0.009765625
15,-0.00390625
16,-0.00390625
17,-0.0078125
18,-0.0234375
19,-0.03125
20,-0.001953125
21,0.015625
22,0.013671875
23,0
24,-0.01171875
25,-0.0078125
26,0.001953125
27,-0.00390625
28,-0.01171875
29,-0.017578125
30,-0.021484375
31,-0.0078125
32,0.021484375
33,0.01953125
34,0
35,-0.0078125
36,-0.01953125
37,-0.0390625
38,-0.033203125
39,-0.005859375
40,-0.009765625
41,0.013671875
42,0.00390625
43,-0.01171875
44,-0.029296875
45,-0.01953125
46,-0.005859375
47,-0.00390625
48,-0.00390625
49,-0.02734375
50,-0.029296875
51,-0.01953125
52,-0.005859375
53,0.00390625
54,0.001953125
55,-0.0078125
56,-0.02734375
57,-0.03125
58,-0.025390625
59,-0.0078125
60,0
61,0.001953125
62,0.017578125
63,0.0078125
64,-0.0234375
65,-0.0234375
66,-0.01953125
67,-0.029296875
68,-0.0390625
69,-0.052734375
70,-0.07421875
71,-0.087890625
72,-0.08203125
73,-0.10546875
74,-0.1171875
75,-0.1015625
76,-0.087890625
77,-0.08203125
78,-0.08203125
79,-0.072265625
80,-0.08984375
81,-0.11328125
82,-0.10546875
83,-0.083984375
84,-0.087890625
85,-0.06640625
86,-0.056640625
87,-0.068359375
88,-0.06640625
89,-0.056640625
90,-0.068359375
91,-0.078125
92,-0.0703125
93,-0.056640625
94,-0.0625
95,-0.0625
96,-0.060546875
97,-0.052734375
98,-0.046875
99,-0.0390625
100,-0.03515625
101,-0.064453125
102,-0.0546875
103,-0.0546875
104,-0.056640625
105,-0.041015625
106,-0.044921875
107,-0.03515625
108,-0.02734375
109,-0.01171875
110,-0.021484375
111,-0.037109375
112,-0.0390625
113,-0.044921875
114,-0.04296875
115,-0.025390625
116,-0.009765625
117,-0.01171875
118,-0.005859375
119,-0.009765625
120,-0.03125
121,-0.048828125
122,-0.03125
123,-0.013671875
124,-0.021484375
125,-0.021484375
126,-0.01953125
127,-0.029296875
128,-0.029296875
129,-0.025390625
130,-0.01953125
131,-0.009765625
132,-0.01953125
133,-0.025390625
134,-0.033203125
135,-0.0234375
136,-0.013671875
137,-0.005859375
138,0
139,-0.00390625
140,-0.0078125
141,-0.001953125
142,0.01171875
143,0
144,-0.015625
145,-0.021484375
146,-0.021484375
147,-0.025390625
148,-0.005859375
149,0.01171875
150,-0.021484375
151,-0.02734375
152,-0.015625
153,-0.029296875
154,-0.025390625
155,-0.0078125
156,-0.013671875
157,-0.017578125
158,-0.021484375
159,-0.01171875
160,-0.017578125
161,-0.00390625
162,0.009765625
163,0.009765625
164,0.037109375
165,0.052734375
166,0.06640625
167,0.060546875
168,0.078125
169,0.09765625
170,0.099609375
171,0.09765625
172,0.091796875
173,0.103515625
174,0.115234375
175,0.10546875
176,0.078125
177,0.076171875
178,0.076171875
179,0.08203125
180,0.07421875
181,0.0703125
182,0.07421875
183,0.083984375
184,0.0625
185,0.0546875
186,0.056640625
187,0.048828125
188,0.052734375
189,0.0703125
190,0.05859375
191,0.044921875
192,0.029296875
193,0.021484375
194,0.033203125
195,0.03125
196,0.04296875
197,0.048828125
198,0.04296875
199,0.044921875
200,0.05078125
201,0.0390625
202,0.021484375
203,0.029296875
204,0.021484375
205,0.00390625
206,0.001953125
207,0.009765625
208,0.015625
209,0.021484375
210,0.009765625
211,0.017578125
212,0.021484375
213,0.005859375
214,-0.013671875
215,-0.00390625
216,0.01171875
217,0.0078125
218,0.015625
219,0.009765625
220,0.01953125
221,0.0234375
222,0.013671875
223,0.001953125
224,0.009765625
225,0.021484375
226,0.02734375
227,0.025390625
228,0.013671875
229,0.01953125
230,0.03125
231,0.013671875
232,0.009765625
233,-0.0078125
234,-0.00390625
235,-0.001953125
236,-0.001953125
237,0.017578125
238,0.0234375
239,0.009765625
240,0.00390625
241,0
242,-0.001953125
243,-0.005859375
244,-0.0078125
245,0.013671875
246,0.015625
247,-0.017578125
248,-0.021484375
249,-0.01953125
250,-0.005859375
251,0.009765625
252,0.005859375
253,0.013671875
254,0.005859375
255,-0.03125
0,-0.0234375
1,-0.01171875
2,-0.001953125
3,0.001953125
4,0.0078125
5,0.017578125
6,0.0078125
7,-0.01171875
8,-0.02734375
9,-0.001953125
10,0.017578125
11,0.01171875
12,0.013671875
13,0.0234375
14,0.013671875
15,-0.013671875
16,-0.017578125
17,-0.0078125
18,0.00390625
19,0.0078125
20,0.015625
21,0.0234375
22,0.015625
23,-0.00390625
24,-0.021484375
25,-0.025390625
26,-0.015625
27,0.00390625
28,0.021484375
29,0.0078125
30,-0.001953125
31,0.0078125
32,0.013671875
33,-0.005859375
34,-0.009765625
35,-0.001953125
36,0.001953125
37,-0.01171875
38,-0.005859375
39,0
40,-0.015625
41,-0.02734375
42,-0.041015625
43,-0.078125
44,-0.109375
45,-0.126953125
46,-0.123046875
47,-0.10546875
48,-0.09765625
49,-0.10546875
50,-0.09765625
51,-0.091796875
52,-0.091796875
53,-0.111328125
54,-0.09765625
55,-0.080078125
56,-0.06640625
57,-0.05078125
58,-0.0625
59,-0.0859375
60,-0.08984375
61,-0.052734375
62,-0.0390625
63,-0.041015625
64,-0.0546875
65,-0.07421875
66,-0.087890625
67,-0.060546875
68,-0.052734375
69,-0.05078125
70,-0.037109375
71,-0.044921875
72,-0.048828125
73,-0.05078125
74,-0.0390625
75,-0.041015625
76,-0.041015625
77,-0.021484375
78,-0.013671875
79,-0.021484375
80,-0.015625
81,-0.0390625
82,-0.05078125
83,-0.029296875
84,-0.0078125
85,0.00390625
86,0
87,-0.013671875
88,-0.02734375
89,-0.021484375
90,-0.01953125
91,-0.021484375
92,-0.021484375
93,0.009765625
94,-0.009765625
95,-0.021484375
96,-0.02734375
97,-0.021484375
98,-0.005859375
99,-0.005859375
100,-0.0234375
101,-0.03125
102,-0.021484375
103,-0.001953125
104,0.009765625
105,-0.005859375
106,-0.013671875
107,-0.005859375
108,-0.013671875
109,-0.015625
110,-0.009765625
111,-0.021484375
112,-0.005859375
113,-0.0234375
114,-0.01171875
115,-0.017578125
116,-0.013671875
117,-0.00390625
118,0
119,0.00390625
120,-0.0078125
121,-0.029296875
122,-0.037109375
123,-0.05078125
124,-0.03515625
125,-0.01953125
126,-0.001953125
127,0.015625
128,0.03515625
129,0.064453125
130,0.08203125
131,0.078125
132,0.087890625
133,0.0859375
134,0.08984375
135,0.10546875
136,0.103515625
137,0.115234375
138,0.119140625
139,0.119140625
140,0.1328125
141,0.140625
142,0.1171875
143,0.099609375
144,0.068359375
145,0.05078125
146,0.0625
147,0.083984375
148,0.087890625
149,0.10546875
150,0.09765625
151,0.0703125
152,0.05078125
153,0.037109375
154,0.048828125
155,0.048828125
156,0.041015625
157,0.05078125
158,0.064453125
159,0.068359375
160,0.05859375
161,0.03515625
162,0.013671875
163,0.015625
164,0.01953125
165,0.03125
166,0.03125
167,0.025390625
168,0.013671875
169,0.013671875
170,0.015625
171,0.017578125
172,0.02734375
173,0.03125
174,0.033203125
175,0.041015625
176,0.060546875
177,0.037109375
178,0.009765625
179,0.0078125
180,0.025390625
181,0.03515625
182,0.037109375
183,0.029296875
184,0.0234375
185,0.025390625
186,0.009765625
187,0.001953125
188,0.0234375
189,0.041015625
190,0.029296875
191,0.01171875
192,0.009765625
193,0.0078125
194,0
195,-0.01171875
196,-0.01953125
197,-0.005859375
198,0.021484375
199,0.009765625
200,-0.001953125
201,0.005859375
202,0.017578125
203,0.005859375
204,-0.01953125
205,-0.009765625
206,0.017578125
207,0.02734375
208,0.013671875
209,0.017578125
210,0.029296875
211,0.029296875
212,0.029296875
213,0.013671875
214,0.0078125
215,0
216,-0.013671875
217,0.0078125
218,0.017578125
219,0.01171875
220,0.013671875
221,0.01953125
222,0.015625
223,0.013671875
224,-0.001953125
225,0.0078125
226,0.03125
227,0.021484375
228,0.009765625
229,0.015625
230,0.015625
231,0.013671875
232,0.005859375
233,-0.00390625
234,0.0078125
235,0.021484375
236,0.03515625
237,0.029296875
238,0.01953125
239,-0.001953125
240,-0.017578125
241,-0.01171875
242,0.001953125
243,0.015625
244,0.013671875
245,0.01171875
246,0.0078125
247,-0.00390625
248,-0.0078125
249,-0.005859375
250,-0.013671875
251,-0.009765625
252,0.00390625
253,0.005859375
254,-0.005859375
255,-0.005859375
0,-0.00390625
1,-0.005859375
2,0.00390625
3,0
4,-0.009765625
5,-0.005859375
6,-0.0078125
7,-0.001953125
8,0.001953125
9,0
10,-0.005859375
11,-0.009765625
12,-0.009765625
13,-0.005859375
14,-0.017578125
15,-0.0234375
16,-0.01953125
17,-0.00390625
18,0
19,0.001953125
20,0.00390625
21,-0.0078125
22,-0.017578125
23,-0.013671875
24,-0.0078125
25,-0.00390625
26,0.001953125
27,0.0078125
28,0.013671875
29,0.00390625
30,-0.00390625
31,-0.013671875
32,-0.021484375
33,-0.021484375
34,-0.009765625
35,-0.001953125
36,-0.01171875
37,-0.005859375
38,0.005859375
39,0.001953125
40,0.00390625
41,0.00390625
42,-0.00390625
43,-0.015625
44,-0.013671875
45,0.001953125
46,0.01171875
47,0.0078125
48,0.013671875
49,0.017578125
50,0.005859375
51,0.005859375
52,0.001953125
53,-0.009765625
54,0.005859375
55,0.00390625
56,0
57,-0.005859375
58,0.001953125
59,0
60,-0.00390625
61,-0.01171875
62,-0.015625
63,-0.015625
64,-0.005859375
65,0
66,-0.00390625
67,-0.013671875
68,-0.01953125
69,-0.017578125
70,-0.013671875
71,-0.017578125
72,-0.013671875
73,0
74,0.00390625
75,0.00390625
76,0.001953125
77,-0.0078125
78,-0.013671875
79,-0.021484375
80,0
81,0.01171875
82,0.009765625
83,0.00390625
84,0.005859375
85,0.015625
86,0.013671875
87,0.001953125
88,-0.01953125
89,-0.0234375
90,-0.017578125
91,-0.01171875
92,-0.005859375
93,-0.009765625
94,0.0078125
95,0.009765625
96,0.005859375
97,0.001953125
98,-0.005859375
99,-0.009765625
100,0.001953125
101,0.00390625
102,0.005859375
103,0.009765625
104,0.015625
105,0.021484375
106,0.0078125
107,-0.0078125
108,-0.001953125
109,-0.0078125
110,0.001953125
111,0.005859375
112,0.00390625
113,-0.00390625
114,0.0078125
115,0.01953125
116,0.005859375
117,-0.0078125
118,-0.009765625
119,-0.021484375
120,-0.029296875
121,-0.01953125
122,0.00390625
123,0.03515625
124,0.041015625
125,0.01953125
126,0.001953125
127,-0.0078125
128,-0.005859375
129,-0.009765625
130,-0.005859375
131,-0.0078125
132,0.009765625
133,0.0234375
134,0.015625
135,0
136,-0.013671875
137,-0.009765625
138,-0.0078125
139,-0.005859375
140,-0.001953125
141,-0.005859375
142,0.009765625
143,0
144,0.00390625
145,0.00390625
146,0.00390625
147,-0.001953125
148,-0.001953125
149,-0.017578125
150,-0.015625
151,-0.033203125
152,-0.017578125
153,0.01171875
154,0.00390625
155,-0.00390625
156,-0.015625
157,0.00390625
158,0.0078125
159,-0.001953125
160,-0.015625
161,-0.005859375
162,0.021484375
163,0.001953125
164,-0.01171875
165,-0.021484375
166,-0.013671875
167,-0.001953125
168,-0.00390625
169,-0.015625
170,-0.021484375
171,-0.041015625
172,-0.025390625
173,0.01171875
174,0.025390625
175,0.0078125
176,-0.015625
177,-0.0234375
178,-0.009765625
179,-0.01171875
180,-0.0234375
181,-0.00390625
182,0.00390625
183,-0.009765625
184,-0.005859375
185,0.001953125
186,-0.01171875
187,-0.0078125
188,-0.005859375
189,-0.0078125
190,-0.001953125
191,-0.021484375
192,0.005859375
193,0.01953125
194,0.017578125
195,0.00390625
196,0.00390625
197,0.005859375
198,0.005859375
199,-0.00390625
200,0
201,0.00390625
202,0.017578125
203,0.0234375
204,0.00390625
205,-0.015625
206,-0.0234375
207,-0.017578125
208,0
209,0.017578125
210,0.015625
211,0.005859375
212,-0.01953125
213,-0.03515625
214,-0.06640625
215,-0.07421875
216,-0.080078125
217,-0.09765625
218,-0.1171875
219,-0.12890625
220,-0.10546875
221,-0.09765625
222,-0.12109375
223,-0.166015625
224,-0.171875
225,-0.158203125
226,-0.1328125
227,-0.1171875
228,-0.12109375
229,-0.134765625
230,-0.1484375
231,-0.126953125
232,-0.109375
233,-0.08984375
234,-0.072265625
235,-0.08984375
236,-0.107421875
237,-0.107421875
238,-0.083984375
239,-0.083984375
240,-0.0859375
241,-0.0703125
242,-0.0625
243,-0.06640625
244,-0.0859375
245,-0.0703125
246,-0.052734375
247,-0.05078125
248,-0.056640625
249,-0.06640625
250,-0.0703125
251,-0.06640625
252,-0.037109375
253,-0.03515625
254,-0.048828125
255,-0.056640625
0,-0.052734375
1,-0.041015625
2,-0.046875
3,-0.04296875
4,-0.060546875
5,-0.06640625
6,-0.025390625
7,-0.04296875
8,-0.0625
9,-0.046875
10,-0.041015625
11,-0.046875
12,-0.03515625
13,-0.015625
14,-0.03125
15,-0.04296875
16,-0.056640625
17,-0.033203125
18,-0.021484375
19,-0.015625
20,-0.013671875
21,-0.015625
22,-0.015625
23,-0.001953125
24,0.01171875
25,-0.001953125
26,-0.00390625
27,-0.01171875
28,-0.0234375
29,-0.017578125
30,-0.00390625
31,-0.009765625
32,-0.009765625
33,-0.01953125
34,-0.01171875
35,-0.0234375
36,-0.013671875
37,-0.01171875
38,0.001953125
39,-0.0078125
40,-0.029296875
41,-0.021484375
42,-0.017578125
43,-0.01171875
44,-0.005859375
45,-0.0078125
46,0.00390625
47,-0.0078125
48,-0.00390625
49,-0.00390625
50,-0.00390625
51,-0.0078125
52,-0.009765625
53,0
54,0.01171875
55,-0.013671875
56,-0.0234375
57,-0.01171875
58,0
59,0.01171875
60,0.01171875
61,0.0078125
62,0.0078125
63,-0.01171875
64,-0.017578125
65,-0.017578125
66,-0.017578125
67,-0.00390625
68,0.01171875
69,0.015625
70,-0.001953125
71,-0.009765625
72,-0.009765625
73,-0.0078125
74,-0.00390625
75,-0.009765625
76,-0.01953125
77,-0.03515625
78,-0.029296875
79,-0.0390625
80,-0.056640625
81,-0.0390625
82,-0.015625
83,-0.009765625
84,-0.01171875
85,-0.029296875
86,-0.0234375
87,-0.01171875
88,0.01953125
89,0.01171875
90,0.0078125
91,0.015625
92,0.005859375
93,0.013671875
94,0.021484375
95,0.056640625
96,0.068359375
97,0.0625
98,0.0703125
99,0.046875
100,0.05078125
101,0.0625
102,0.05859375
103,0.060546875
104,0.05859375
105,0.056640625
106,0.068359375
107,0.09765625
108,0.080078125
109,0.060546875
110,0.078125
111,0.078125
112,0.048828125
113,0.0625
114,0.08203125
115,0.095703125
116,0.08984375
117,0.0859375
118,0.099609375
119,0.076171875
120,0.0703125
121,0.072265625
122,0.064453125
123,0.068359375
124,0.076171875
125,0.0703125
126,0.068359375
127,0.0625
128,0.056640625
129,0.05078125
130,0.052734375
131,0.05859375
132,0.048828125
133,0.05078125
134,0.05078125
135,0.0390625
136,0.03125
137,0.044921875
138,0.03125
139,0.033203125
140,0.015625
141,0.017578125
142,0.03515625
143,0.017578125
144,0.017578125
145,0.0078125
146,0.015625
147,0.009765625
148,0.013671875
149,0.005859375
150,0.0078125
151,0.001953125
152,0.0234375
153,0.0078125
154,0.01171875
155,0.0234375
156,0.001953125
157,-0.01171875
158,0.01171875
159,-0.00390625
160,-0.0078125
161,0
162,-0.015625
163,0.01171875
164,0.009765625
165,0.021484375
166,0.001953125
167,-0.009765625
168,-0.013671875
169,-0.0078125
170,0.00390625
171,-0.009765625
172,-0.005859375
173,0.01171875
174,0.01953125
175,0.021484375
176,0.01953125
177,0.001953125
178,-0.017578125
179,0.001953125
180,0.00390625
181,0.001953125
182,0.00390625
183,0.01953125
184,0.02734375
185,0.0078125
186,-0.015625
187,-0.0078125
188,0.017578125
189,-0.005859375
190,0.005859375
191,0.015625
192,0.021484375
193,0.017578125
194,0.021484375
195,0.01953125
196,0.033203125
197,0.033203125
198,0.0078125
199,-0.01171875
200,-0.0078125
201,0.001953125
202,0.01953125
203,0.029296875
204,0.025390625
205,0.005859375
206,-0.00390625
207,0.009765625
208,0.015625
209,0.013671875
210,0.0078125
211,0.013671875
212,0.009765625
213,-0.005859375
214,-0.015625
215,-0.009765625
216,-0.009765625
217,0.0078125
218,0.017578125
219,0.025390625
220,0.02734375
221,0.013671875
222,-0.0078125
223,-0.00390625
224,-0.01171875
225,-0.0078125
226,-0.015625
227,-0.015625
228,0.0078125
229,-0.001953125
230,-0.029296875
231,-0.01953125
232,-0.015625
233,-0.009765625
234,-0.025390625
235,-0.0234375
236,-0.01953125
237,-0.009765625
238,0.009765625
239,0
240,0.013671875
241,0.0078125
242,-0.005859375
243,-0.005859375
244,-0.001953125
245,0.005859375
246,0.001953125
247,0.033203125
248,0.021484375
249,-0.00390625
250,-0.015625
251,-0.005859375
252,-0.009765625
253,-0.0078125
254,0.00390625
255,0.00390625
0,0.009765625
1,-0.0078125
2,0.001953125
3,0.01953125
4,0.013671875
5,0.009765625
6,-0.005859375
7,-0.015625
8,-0.0078125
9,0.00390625
10,0.00390625
11,0.0078125
12,0.001953125
13,0.00390625
14,0.0078125
15,0.021484375
16,0.013671875
17,-0.015625
18,-0.0234375
19,-0.015625
20,0
21,0.025390625
22,0.01953125
23,0.015625
24,0.015625
25,-0.00390625
26,-0.00390625
27,-0.001953125
28,0.0078125
29,0.0078125
30,-0.01953125
31,-0.037109375
32,-0.0078125
33,-0.00390625
34,0.00390625
35,0.025390625
36,0.021484375
37,-0.013671875
38,-0.009765625
39,-0.013671875
40,-0.0234375
41,-0.01953125
42,-0.00390625
43,0.02734375
44,0.02734375
45,0.005859375
46,0.005859375
47,0
48,-0.0234375
49,-0.01953125
50,0.00390625
51,0.017578125
52,0.005859375
53,-0.029296875
54,-0.046875
55,-0.044921875
56,-0.037109375
57,-0.04296875
58,-0.037109375
59,-0.04296875
60,-0.048828125
61,-0.021484375
62,-0.017578125
63,-0.0234375
64,-0.02734375
65,-0.0234375
66,-0.009765625
67,-0.013671875
68,-0.029296875
69,-0.02734375
70,-0.0078125
71,-0.001953125
72,-0.001953125
73,-0.01171875
74,-0.01953125
75,-0.03125
76,-0.03515625
77,-0.0234375
78,-0.01171875
79,0.001953125
80,-0.0078125
81,-0.009765625
82,-0.0078125
83,-0.029296875
84,-0.04296875
85,-0.025390625
86,-0.005859375
87,0
88,-0.005859375
89,-0.017578125
90,-0.00390625
91,-0.001953125
92,-0.009765625
93,-0.00390625
94,-0.001953125
95,-0.01171875
96,-0.009765625
97,-0.009765625
98,-0.0078125
99,-0.013671875
100,-0.005859375
101,-0.001953125
102,-0.001953125
103,0.005859375
104,0.001953125
105,0.01171875
106,0.001953125
107,-0.017578125
108,-0.02734375
109,0.00390625
110,0.04296875
111,0.04296875
112,0.029296875
113,0.0078125
114,0
115,0.001953125
116,-0.021484375
117,-0.02734375
118,-0.01171875
119,0.0078125
120,0.01171875
121,0.033203125
122,0.013671875
123,-0.017578125
124,-0.013671875
125,-0.01953125
126,-0.0078125
127,0.021484375
128,0.044921875
129,0.0234375
130,0.02734375
131,0.03125
132,0.01171875
133,0.00390625
134,-0.017578125
135,-0.009765625
136,0.001953125
137,0
138,-0.005859375
139,-0.013671875
140,0.00390625
141,0.021484375
142,0.02734375
143,0.0078125
144,-0.01171875
145,-0.001953125
146,-0.001953125
147,0.001953125
148,0.02734375
149,0.0234375
150,0.021484375
151,0.01953125
152,0.009765625
153,0.005859375
154,0.0078125
155,0.009765625
156,0.01171875
157,0.0234375
158,0.02734375
159,0.009765625
160,0.00390625
161,-0.001953125
162,-0.001953125
163,-0.001953125
164,0.001953125
165,0.005859375
166,0.0078125
167,-0.005859375
168,-0.013671875
